0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
10000.0,1732.0508075688772,0.0
11000.0,1732.0508075688772,0.0
13000.0,1732.0508075688772,0.0
14000.0,1732.0508075688772,0.0
16000.0,1732.0508075688772,0.0
18000.0,1732.0508075688772,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
8500.0,2598.076211353316,0.0
9500.0,2598.076211353316,0.0
10500.0,2598.076211353316,0.0
11500.0,2598.076211353316,0.0
15500.0,2598.076211353316,0.0
16500.0,2598.076211353316,0.0
17500.0,2598.076211353316,0.0
18500.0,2598.076211353316,0.0
19500.0,2598.076211353316,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7000.0,3464.1016151377544,0.0
10000.0,3464.1016151377544,0.0
13000.0,3464.1016151377544,0.0
14000.0,3464.1016151377544,0.0
16000.0,3464.1016151377544,0.0
17000.0,3464.1016151377544,0.0
19000.0,3464.1016151377544,0.0
20000.0,3464.1016151377544,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7500.0,4330.127018922193,0.0
8500.0,4330.127018922193,0.0
9500.0,4330.127018922193,0.0
11500.0,4330.127018922193,0.0
12500.0,4330.127018922193,0.0
13500.0,4330.127018922193,0.0
14500.0,4330.127018922193,0.0
15500.0,4330.127018922193,0.0
16500.0,4330.127018922193,0.0
17500.0,4330.127018922193,0.0
18500.0,4330.127018922193,0.0
20500.0,4330.127018922193,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5000.0,5196.152422706632,0.0
7000.0,5196.152422706632,0.0
8000.0,5196.152422706632,0.0
9000.0,5196.152422706632,0.0
10000.0,5196.152422706632,0.0
13000.0,5196.152422706632,0.0
14000.0,5196.152422706632,0.0
17000.0,5196.152422706632,0.0
19000.0,5196.152422706632,0.0
21000.0,5196.152422706632,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4500.0,6062.177826491071,0.0
7500.0,6062.177826491071,0.0
8500.0,6062.177826491071,0.0
9500.0,6062.177826491071,0.0
10500.0,6062.177826491071,0.0
11500.0,6062.177826491071,0.0
12500.0,6062.177826491071,0.0
13500.0,6062.177826491071,0.0
15500.0,6062.177826491071,0.0
16500.0,6062.177826491071,0.0
17500.0,6062.177826491071,0.0
18500.0,6062.177826491071,0.0
19500.0,6062.177826491071,0.0
22500.0,6062.177826491071,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4000.0,6928.203230275509,0.0
5000.0,6928.203230275509,0.0
6000.0,6928.203230275509,0.0
13000.0,6928.203230275509,0.0
14000.0,6928.203230275509,0.0
16000.0,6928.203230275509,0.0
17000.0,6928.203230275509,0.0
18000.0,6928.203230275509,0.0
20000.0,6928.203230275509,0.0
22000.0,6928.203230275509,0.0
23000.0,6928.203230275509,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5500.0,7794.228634059948,0.0
6500.0,7794.228634059948,0.0
8500.0,7794.228634059948,0.0
9500.0,7794.228634059948,0.0
12500.0,7794.228634059948,0.0
16500.0,7794.228634059948,0.0
17500.0,7794.228634059948,0.0
19500.0,7794.228634059948,0.0
20500.0,7794.228634059948,0.0
21500.0,7794.228634059948,0.0
22500.0,7794.228634059948,0.0
23500.0,7794.228634059948,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4000.0,8660.254037844386,0.0
5000.0,8660.254037844386,0.0
6000.0,8660.254037844386,0.0
7000.0,8660.254037844386,0.0
9000.0,8660.254037844386,0.0
10000.0,8660.254037844386,0.0
13000.0,8660.254037844386,0.0
14000.0,8660.254037844386,0.0
15000.0,8660.254037844386,0.0
16000.0,8660.254037844386,0.0
18000.0,8660.254037844386,0.0
19000.0,8660.254037844386,0.0
20000.0,8660.254037844386,0.0
21000.0,8660.254037844386,0.0
22000.0,8660.254037844386,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3500.0,9526.279441628825,0.0
7500.0,9526.279441628825,0.0
8500.0,9526.279441628825,0.0
10500.0,9526.279441628825,0.0
12500.0,9526.279441628825,0.0
14500.0,9526.279441628825,0.0
15500.0,9526.279441628825,0.0
16500.0,9526.279441628825,0.0
18500.0,9526.279441628825,0.0
19500.0,9526.279441628825,0.0
20500.0,9526.279441628825,0.0
21500.0,9526.279441628825,0.0
22500.0,9526.279441628825,0.0
23500.0,9526.279441628825,0.0
24500.0,9526.279441628825,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4000.0,10392.304845413264,0.0
7000.0,10392.304845413264,0.0
8000.0,10392.304845413264,0.0
10000.0,10392.304845413264,0.0
12000.0,10392.304845413264,0.0
13000.0,10392.304845413264,0.0
15000.0,10392.304845413264,0.0
16000.0,10392.304845413264,0.0
18000.0,10392.304845413264,0.0
20000.0,10392.304845413264,0.0
22000.0,10392.304845413264,0.0
23000.0,10392.304845413264,0.0
24000.0,10392.304845413264,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3500.0,11258.330249197701,0.0
6500.0,11258.330249197701,0.0
8500.0,11258.330249197701,0.0
9500.0,11258.330249197701,0.0
10500.0,11258.330249197701,0.0
12500.0,11258.330249197701,0.0
13500.0,11258.330249197701,0.0
14500.0,11258.330249197701,0.0
15500.0,11258.330249197701,0.0
16500.0,11258.330249197701,0.0
17500.0,11258.330249197701,0.0
19500.0,11258.330249197701,0.0
21500.0,11258.330249197701,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3000.0,12124.355652982142,0.0
4000.0,12124.355652982142,0.0
5000.0,12124.355652982142,0.0
6000.0,12124.355652982142,0.0
7000.0,12124.355652982142,0.0
8000.0,12124.355652982142,0.0
10000.0,12124.355652982142,0.0
11000.0,12124.355652982142,0.0
12000.0,12124.355652982142,0.0
14000.0,12124.355652982142,0.0
15000.0,12124.355652982142,0.0
16000.0,12124.355652982142,0.0
17000.0,12124.355652982142,0.0
19000.0,12124.355652982142,0.0
20000.0,12124.355652982142,0.0
21000.0,12124.355652982142,0.0
23000.0,12124.355652982142,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3500.0,12990.381056766579,0.0
5500.0,12990.381056766579,0.0
6500.0,12990.381056766579,0.0
8500.0,12990.381056766579,0.0
9500.0,12990.381056766579,0.0
10500.0,12990.381056766579,0.0
14500.0,12990.381056766579,0.0
16500.0,12990.381056766579,0.0
